RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30
394440,78,"Cape Coral, FL",msa,FL,1144.590846582191,1152.8796257901324,1161.4144775164705,1174.621629025508,1184.0719912535128,1200.7391127689004,1212.3777906694972,1224.326698487929,1232.3259906002966,1241.5244242997414,1261.2128518292113,1271.1229691879976,1288.7956627276212,1279.976436491055,1283.458236241471,1284.461221362178,1295.8738194740633,1301.7775390396207,1307.7314938150412,1311.3944803970855,1318.139180859062,1315.4567321152965,1317.8334421319594,1315.4547104672956,1326.9278395692827,1336.7287833756252,1346.544299717934,1349.814205051853,1351.573347360862,1351.674780836552,1352.6362494097384,1356.1194428211215,1362.5917480783555,1369.581653965709,1375.473021880672,1385.859688758231,1397.3083139029766,1408.4117690865035,1410.412881904945,1407.8817536757902,1407.1994759216307,1411.539445245273,1416.32450400926,1433.0944938257699,1434.6509571917595,1442.3013751181727,1433.0759471071333,1435.6320750642863,1439.721469259461,1447.3549260400162,1450.455587467711,1455.6756260055156,1460.5727601721721,1472.6967000975862,1475.7112146832771,1474.7817347191753,1475.167931303468,1472.7262548411472,1485.8780181028098,1489.7608507420687,1499.450126365712,1495.5124019418702,1496.0978530638017,1490.779158764316,1498.5677060413948,1511.5260629484046,1533.1815443846278,1547.8968798710684,1564.5191698822973,1582.616505593638,1600.7828532100004,1611.5234983163016,1617.6904678112767,1629.8654217908,1654.964809598302,1685.7287872077911,1723.9834852502297,1762.2112853876513,1803.0497906186285,1853.687878248243,1897.8717142060855,1939.2580395816724,1981.9287354181802,2032.8196458745783,2067.919027856284,2083.183259146459,2091.020447693825,2109.5977324439696,2152.995697013894,2184.306796324771,2230.6043685886016,2234.8085206055403,2239.8038018419697,2271.540227022256,2307.5728985934506,2338.8378259703763,2330.8152955674323,2334.3649783194655,2361.49748357651,2369.552427613693,2369.234463014971,2355.3557388270356,2357.1445669176837,2364.6313296027897,2366.5035001413426,2366.6785802510935,2352.816386611932,2359.3038415883193,2358.7320264717964,2364.0243708322537,2353.2624918935594,2339.1882403741834,2342.4376699647414,2339.3641894622997,2344.3031907966,2341.231511243852,2350.466486576184,2353.012363256871,2343.392969979147,2331.839181935313,2323.080539813267,2324.2041115044804,2329.203577849825,2325.815710319678
394399,79,"Boise City, ID",msa,ID,1052.233110956735,1058.5428872776024,1066.8913773429206,1076.4954927105407,1093.5903541487714,1102.721901403289,1114.263070803918,1115.6787457973098,1118.469205438256,1112.4596406116418,1108.7639883018214,1107.434713889327,1115.2412744104909,1127.1009222826156,1139.6657191637703,1155.626976282128,1170.13285082116,1187.5962466082963,1198.5948011384958,1203.5845088740166,1201.8661471622283,1198.4973148942402,1186.6059833313918,1182.8362282674498,1183.1420425810395,1197.4547825190741,1221.2044560608801,1245.1449764414,1270.4014000011152,1282.6505131461847,1295.8254521641063,1299.5683982046492,1300.9085428170474,1294.6731786920727,1291.1273568184758,1284.3073101439513,1293.6941433512532,1311.5076779511767,1332.0202841603889,1347.1584888846141,1362.0207996902968,1387.1490304041486,1403.380028465628,1409.0106878966749,1404.8151311070783,1401.9916965411485,1404.3518697718612,1402.8116966906803,1410.6253495285655,1419.622559443196,1446.6305705306581,1463.494450977708,1481.0227208761698,1491.20089184362,1498.6420279941349,1505.5890973043927,1502.9434593434908,1504.277718742763,1500.1484227695082,1499.5720869273257,1509.6632011500774,1523.5772527105023,1547.0468249458233,1546.0449632750488,1551.3669090275293,1556.4182235798814,1578.4517018541596,1601.1807373331121,1619.6947027964939,1645.5379223282416,1664.112423020664,1694.9998982335771,1715.4370474712523,1745.1841105938495,1787.0960098872758,1829.8129946415931,1876.7380494508645,1911.7456058285957,1950.6701074798978,1979.9262692408458,1990.513419056783,1988.8984265133606,1991.124702683104,1974.2630261605152,1971.9495022001615,1976.4873621955633,2006.5875433491863,2045.5206388304443,2070.4835212858866,2093.839526824567,2104.5516496290284,2113.0254617028286,2103.8662440761273,2082.041923704043,2055.487564858348,2030.7919069200877,2032.2033097593378,2040.4123421630077,2071.2775468302607,2088.895893078317,2107.950841361678,2111.4660414947984,2113.687733899584,2111.4412118412483,2111.560515532959,2101.6540428775697,2087.613609196069,2074.2939636581573,2074.803734765038,2092.828097851865,2118.4573239314136,2142.6476603374354,2166.030203486693,2185.45559534278,2191.450384840696,2192.766078234726,2178.7101634339033,2172.2773103563914,2165.138808613783,2157.2948001348723,2164.6601954238245,2161.02730921037,2180.3472666557677,2193.6352312404942
394484,80,"Colorado Springs, CO",msa,CO,1254.7537790255406,1262.1434675007436,1268.0158625329027,1273.8835252627719,1287.1398537046532,1296.7039717877872,1305.5394282699492,1309.460488121833,1309.5995480697923,1313.9693385188732,1314.6924594969735,1312.184926661788,1313.066604580396,1317.8756933084455,1332.8731037923574,1352.4231301636235,1367.0114670124374,1382.8426284240443,1383.9572469246766,1392.5914442434967,1393.1309842936694,1399.325404385217,1394.0798767707213,1392.1231293938615,1399.2358943539127,1417.52784492416,1438.371862899285,1456.277580946482,1463.4782518794568,1473.2024578697537,1475.2250002895796,1486.4198283881333,1490.9421165193996,1491.4355661211307,1490.6188003928426,1494.3597616053605,1511.5870711005962,1520.496678250392,1535.7489401217215,1545.835451800218,1560.4393102623894,1565.459216342378,1566.0059283198652,1564.488509525896,1561.892033953323,1556.9099866200918,1560.4679158306196,1564.6364244773356,1582.0527484116835,1600.4127233403774,1617.5090883299379,1625.386069438049,1629.5259240961543,1639.237248821487,1644.4605900498302,1645.4220976145286,1646.566485051136,1652.7362134836271,1654.4656850838346,1658.9369783149352,1669.213084575926,1683.5270841276279,1696.7958449566192,1704.6638700276826,1711.7786489754092,1719.3084417972352,1727.7865648287461,1745.6044550749316,1758.4718438207312,1771.0095097349065,1779.2524773227274,1787.8838432507448,1797.3513372605378,1815.6877554356458,1836.2883211058422,1866.0628984976681,1885.2352145856837,1912.287542916389,1933.772413488667,1950.844495705995,1963.4519833204197,1968.9919221459174,1983.169793374585,1997.7116549600214,2014.65041506353,2029.8942877231211,2046.7425521939736,2061.856679443338,2082.9252825835497,2098.062905109842,2109.2016353412523,2111.608433094069,2103.8842647394604,2095.5782992886225,2080.340141201199,2079.091190247371,2087.7528724619788,2118.403241604652,2141.2369063262536,2162.809673307215,2169.6185580297106,2180.5782297688747,2186.717312099467,2189.124539482746,2190.8992458504595,2187.3034362739413,2181.8770377684205,2175.930347923903,2185.098435872674,2205.209067337779,2226.131512583983,2240.8196756898865,2255.793934128585,2269.7115466572322,2275.6875643676767,2278.111342662849,2272.480034848172,2263.8463503563516,2254.0624233282415,2250.986684349992,2270.389115383056,2285.1712165315457,2307.11549967967,2320.9804476304707
394798,81,"Little Rock, AR",msa,AR,901.9892612604544,907.3629038945115,911.9867553608663,913.7905144132899,920.0536038169695,922.8805144298577,926.577888042296,923.5846180871422,923.8096124130981,923.6398633922632,921.4042220834468,921.6474257534313,920.699835837001,925.0072228392424,922.9712372344694,927.2083763199827,926.718978415599,929.1879773214956,929.8703022351035,930.8564176034419,935.7044842712505,934.2188031095667,936.6181691506903,937.9194995079278,942.240534351273,943.8898070278253,946.3701484078172,948.5910761519593,953.2041192504523,955.1586267789746,955.4311336655313,956.6464499405112,956.2040756890519,953.4642933206784,954.7090123772718,950.2593889722675,954.3540306370794,952.6759727013165,960.033883766084,963.0280630204934,966.8617909588098,971.3206128106109,975.1643384870928,975.1371754462074,977.5911037094011,977.4990982212377,979.6097007811159,977.208456128069,978.4964701818564,984.0552183989619,989.8408886440844,990.9123036733569,994.0027463352689,997.0489653646598,1002.6090746724057,1001.8515985894735,999.2563225642423,999.0586715639191,1002.3688452608643,1006.1989311061348,1006.2439533827571,1008.1592493844063,1012.1057952200612,1017.1792512706934,1020.00608484846,1031.4878836192077,1046.294541055189,1054.7830328262087,1060.4730113336223,1061.642563219258,1068.620283947987,1074.5803712072066,1077.7404010728806,1087.7128611035573,1095.37951792184,1108.2350348795453,1114.82067324773,1121.7393973117032,1136.4514509957394,1159.5933576931445,1177.5378439351548,1186.4277489173667,1189.288351001034,1195.8717107193281,1200.5921949036065,1201.0243164174078,1202.3858395266773,1210.977329683048,1221.593347863864,1230.4373384577443,1244.4539877685904,1249.4421388680857,1259.9889876273273,1256.604033488839,1261.488868824088,1254.641762610704,1253.3462878302003,1255.5874926740025,1269.731926180156,1285.6711640450103,1294.7435542629457,1297.059951579857,1296.198382033774,1298.3596396680118,1297.6875347453597,1304.4997609845573,1313.75222653603,1324.0163590453333,1331.4762293337556,1334.6399951815706,1343.5874941933685,1356.352297919757,1366.6965329577113,1373.1341324694988,1362.1025778404821,1364.1882558200032,1365.404808995227,1369.3969494329558,1370.3024437612996,1372.3719720943777,1382.1302681513214,1384.470188138614,1394.8560975036303,1401.0531183932346
394766,82,"Lakeland, FL",msa,FL,1115.9253814304277,1115.9379454575164,1125.2789921651927,1135.5461962052584,1151.0086972184831,1156.4014337758624,1160.7895444077487,1160.4906833219097,1158.2891616034308,1161.8072045298586,1166.480460943888,1169.1482514119616,1173.9859809495235,1174.500024442223,1181.64791794961,1188.5485492253033,1195.6643416085715,1201.2773692745454,1204.2587598318096,1210.583131064824,1215.0592800956902,1214.1212578672985,1213.7541537718766,1216.5559405992046,1223.3028674556206,1232.7852963381179,1242.2306149952249,1253.5881573695967,1264.5396527670746,1271.9098738694695,1273.2165083182044,1271.1125582256072,1273.6584927767403,1277.1015185223264,1283.1630632673132,1283.1831819256413,1284.7576588508693,1290.9453338982908,1306.3388021575736,1323.2327989109167,1335.258800807948,1340.923167989102,1346.2925289974642,1348.2649219401646,1351.266799189896,1350.6393763255937,1351.0970065079894,1358.6270401712027,1365.8932372083184,1376.0926990572966,1383.1345239564064,1392.1080806091609,1400.3817042150026,1407.9936270427806,1410.6121954555601,1416.2283908336262,1419.6443323401818,1427.3476006132594,1426.6902036689298,1427.2448204597285,1428.72189666206,1436.0999951144938,1440.6251051552867,1446.4509060645971,1455.4805370870995,1454.339742089036,1462.358936136191,1477.229768662299,1501.9413747111487,1517.7773692515063,1524.0339361115675,1530.6778291065252,1539.5265350652953,1538.5715783736714,1556.2918172704367,1579.1468858551527,1615.1411675141062,1642.6479613745464,1666.7283226809004,1692.0640959408095,1723.7161867770908,1758.8891258059402,1786.9310152509968,1794.6451766729447,1803.6000263411172,1816.5229204907482,1845.8211136387577,1871.5913773819118,1900.5820718337452,1922.5552351839501,1946.9375652185445,1963.8101119705311,1961.8706813740432,1961.4408577121744,1957.0252823015533,1957.9336667084654,1953.603728470682,1954.1041453731154,1965.9282965986704,1975.9267556757816,1982.9485484396187,1993.9900190323979,2000.0695348497927,2010.7599034649259,2004.4275836135746,2003.0401405723378,1997.315458732449,2001.553281958106,2001.4606811186345,2007.4443685646856,2016.5322713976545,2032.1887373410468,2038.9041267541108,2039.0639022294872,2041.9949663985585,2051.007251694133,2058.0007685093415,2046.2438717185769,2039.057828570374,2033.7635691742528,2043.2989454034253,2052.5369293155736,2056.3063255506477,2063.8126597836776
394304,83,"Akron, OH",msa,OH,752.802072978793,752.9168394295148,747.2987311149607,762.6960991191637,765.0071097923992,772.7115466756975,768.2117920135789,773.0625418521322,767.190385954862,768.0128731537154,766.2976077783477,775.8374968600774,775.2450331017045,776.1157439486266,770.7147848026144,774.6947685016626,778.0301840654461,789.8961029604494,789.86190400903,790.3174287483564,786.2092914715327,789.0137031885461,789.0789546367278,786.3844013662925,784.725527789735,787.748050533244,795.0700210563962,801.5884860264806,810.5655567644516,813.3957485208301,816.9581355968661,812.8953869148642,811.2317925979411,810.3729913085309,807.4384390570727,807.5556406165063,809.1158991866876,816.1865863186378,822.4298294114883,822.7286326871753,821.2177028962965,824.4492953999064,825.2348283086966,826.5043024475151,824.8366362974531,826.6426382146873,827.1111934239343,830.5112064041246,834.1448073052272,838.5206343304442,847.8477421025135,852.2435021211005,858.4935395044807,858.6520425717434,860.8487355577397,866.2425757394731,860.3185877121998,862.5889602007167,856.9349168580136,859.8916025806986,858.6849831071224,864.5742254561062,877.9357846774801,891.6918417182154,900.3471901733428,901.3647796963697,906.9283861662806,912.3792113286341,914.0354692599711,916.2670322856288,918.8700842762252,923.9854768253675,933.2834332648277,944.2566379053471,956.5823006727843,962.4080094574697,979.4408645772337,990.9729827980751,1003.9213592494818,1014.4274765702864,1022.0499042334205,1035.0453588510563,1038.476641421958,1043.9074114910538,1040.8932136251465,1046.6127983872088,1057.6963453904614,1080.544303729651,1090.2542141048805,1106.0729976627717,1116.370566648229,1130.7513041677382,1140.800150895548,1147.5711967182128,1142.7985808918138,1142.4512554852329,1140.8425737022408,1144.0684946916244,1158.3369375901202,1167.3333060728005,1188.3150782891605,1197.5494302632521,1206.976986111468,1213.9449907361188,1219.8490417169794,1220.9434164060153,1222.440609031845,1225.1983160640798,1235.2066757892753,1243.8533892157502,1235.7691466865829,1240.4922107886416,1243.9198001334848,1265.4964673058244,1277.8364703505235,1288.1856584349766,1292.1364468684949,1294.3427018913885,1286.331636469121,1277.1439595194233,1282.1813442213688,1299.9199976795296,1308.8369704860786,1305.9614035087718
394531,84,"Des Moines, IA",msa,IA,1179.0301574105165,1187.5222287239326,1191.0587058270473,1188.1044804546452,1197.2653491173178,1206.7565178374648,1218.5082061070732,1209.4318562223418,1207.8478347075024,1196.286647830083,1197.6183242587076,1194.7497969190383,1200.8166325206469,1208.1067591869314,1208.6097566393405,1219.903820021655,1222.6528205106251,1227.363741902887,1226.9089070467087,1225.325624953156,1228.2701302138153,1228.606120710659,1237.6462189560305,1228.473488072627,1223.823858202699,1216.9032635471115,1232.8413330439867,1245.2786088932778,1257.7690416865566,1262.8614048494646,1267.548688286854,1270.7856269054796,1263.048755814411,1257.3472692822427,1251.398130668699,1248.974722417064,1253.252270702128,1260.717408210441,1276.0099617262474,1281.2378876963187,1282.3884588731585,1289.7926860889856,1294.786154709412,1300.0011299881373,1292.278671946904,1285.7122982985918,1281.0789139141366,1278.4483993132142,1282.3647667633052,1279.3809225759146,1287.6214199231028,1298.725007163817,1313.5677427793448,1323.7159369839935,1324.8643436602201,1325.4543938962863,1327.2073682829548,1320.6296254628014,1317.0713365124373,1304.7545347952482,1308.7917723840278,1314.8073417124517,1330.5351037043533,1339.3126847125511,1346.3701032162464,1352.3754090159268,1360.3165858392447,1363.756776168654,1367.7990558284362,1368.4280248327875,1373.3990219473553,1364.4309579441453,1367.2206718213076,1367.541576873099,1383.536494625183,1394.697697887953,1411.4720221700848,1425.1426781152081,1432.5546812035764,1439.2246804937238,1442.9542723491988,1445.7736014335476,1442.703203806433,1450.002349789209,1457.2143820334309,1467.188870705662,1478.5843201026873,1495.9610433143982,1514.2290617602137,1524.9598427278368,1534.8666805320793,1546.482027074629,1546.1057070751872,1546.2108775622924,1537.3122971595658,1540.1189948055257,1545.5064097637028,1558.627559236177,1572.3226580173316,1584.3635697003078,1595.718421181087,1600.7148758101446,1608.163473772419,1609.7188573553844,1609.1416465773361,1602.8101182311088,1596.3320794719587,1608.941090741302,1610.5987277287454,1639.4678398036585,1648.9528572789472,1666.8881358450537,1668.0523504599082,1673.3143085018526,1684.4827825957148,1688.3412503737416,1689.1624402105183,1685.3639553530427,1684.0581851058828,1672.2828027408848,1677.173782769941,1681.8492280846947,1711.5006985917657,1717.5220967051775
395115,85,"Springfield, MA",msa,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.9910030206095,1758.2011299271994,1754.6331871033703,1756.2668775796544,1764.803724911186,1779.5905526302638,1781.6899200313374,1775.569640969788,1764.2465753409815,1761.4098572486355,1756.1049411276074,1824.1038374564446,1856.324562290881,1887.9535318902333,1840.4873840147982,1829.5207938249246,1828.0493294431317,1826.1949957568727,1829.5593897851356,,1860.0713351890142,1879.1656754393393,1859.1007150931152,1872.1010808372148,1905.1715930572418,1976.8083796367728,2014.0833693108912,2033.4216371314774,2025.5117366586333,2036.6705469627314,2063.358187599752,2064.899335286888,2064.2768846404024,2014.6010433338402,2021.6257862960344,2108.2100389908305,2153.0928352842643,2205.099858620645,2167.9678252438916,2207.221342311484,2233.266756753152,2269.042386286291,2305.283985520818,2326.2149787214057,2321.6666955062974,2331.217047619149,2339.8889073958608,2353.9487192929655,2337.9177073636606,2354.623500735553,2356.124051905153,2408.2098966487642,2425.9956414243275,2461.5210639088173,2455.083113204909,2463.842560095896,2459.7578324480505,2509.410221743655,2537.537834990525,2575.3500528660675,2561.658735048276,2565.419685239792,2548.219638710172,2556.915513918317,2587.635505421309,2644.3853161616385,2667.0119526760277,2658.8096466289808,2684.7533996908187,2730.9035022484522,2738.8847051143953,2676.9342929993163,2568.384471653602,2596.1651777926145,2647.6261754488246,2721.115079365079
845159,86,"Poughkeepsie, NY",msa,NY,1602.6006781786957,1586.1633971898516,1591.1425014424485,1596.1760917846386,1621.190091167812,1638.7410630358477,1638.8704143978723,1648.8894189884015,1656.0710870650323,1663.56900735046,1649.7294201699133,1659.5578129997011,1664.5340985784762,1683.0322975270396,1690.2658605023087,1704.737580677511,1725.9504493026295,1717.8927101017496,1724.993313842055,1722.124874285169,1720.932113171595,1705.457710865085,1690.968525686173,1689.9385846204589,1701.5932813054465,1725.8962963981933,1746.821265135064,1765.6297467412007,1784.0398823461446,1784.156297517983,1791.8569463265521,1777.4335856469754,1785.0886711625758,1774.5503720091708,1777.6193166888904,1767.6152097838765,1804.9806605123465,1838.9751790511218,1888.076862988045,1863.2720152944894,1846.3853980380168,1835.961101904821,1849.632107293733,1870.0151922506006,1852.0839527258918,1841.1522797179625,1840.0801311243397,1874.50092550131,1900.8860684575334,1906.8959618112747,1910.6843118868524,1927.2078689811763,1931.7887292490814,1935.9076174800066,1935.5020676840143,1940.5215415590012,1958.6979937891278,1942.4708315306884,1952.403640105678,1950.7310026228076,1993.60329146185,2009.1093213383724,2022.76212920816,2033.8411062329035,2039.2990338820364,2076.96185789733,2092.511330729505,2118.647958123141,2122.772545219423,2178.7108781635243,2193.4142415015226,2213.7607755510235,2226.8543362911114,2244.233035203706,2265.1709792198967,2259.564307596113,2321.307562989991,2355.8037493857887,2363.210796829862,2378.113992080289,2434.826532445927,2495.519697637971,2469.029291841289,2426.394482814592,2420.9525746350287,2502.7883715649127,2568.0959647491354,2609.3231695676504,2603.031866825149,2603.0783420915895,2612.7103432047074,2608.4971566500435,2637.652411642508,2610.1054750576345,2630.4893302761543,2600.732162596092,2658.7937303537797,2690.2971562349267,2722.2773824584597,2763.902811827998,2776.772709794296,2812.535040778614,2769.8075878660284,2766.964336295897,2732.5769229636076,2736.8933180190943,2742.787595156211,2793.0535101418673,2820.03196147317,2858.967694700226,2809.0033679379103,2805.1730047508004,2844.227363754694,2920.5977463502027,2957.01048464014,2918.961863004761,2919.8694856922516,2934.8738463551563,2967.091162443042,2927.8338108149005,2954.053985578354,2918.3119801430025,2964.09196975841,2918.7771512113613
394931,87,"Ogden, UT",msa,UT,1101.8786355247958,1098.7752050437823,1112.4390991887171,1116.4331302802734,1132.7952920909722,1137.2742400032323,1151.3565378066405,1154.9846860790242,1148.8806315075365,1153.7459143618125,1149.9912983827453,1156.9959817352221,1150.780048334327,1155.7468993304433,1161.1508866958986,1179.8945992034385,1206.5172888722097,1230.248265098482,1243.349985248009,1240.4507196997527,1243.306990459768,1234.1828132803544,1233.8955525818956,1231.9899030852584,1239.912878601912,1255.4075776932987,1257.9809342602703,1269.6695156917806,1262.7319140967802,1283.9929991550362,1298.088167024091,1315.8921490551897,1325.0185428974983,1321.9370500037412,1314.266628141446,1311.4183252853647,1320.6417561198816,1344.7442002328594,1342.4088075609789,1360.8309091869062,1362.1146823700312,1386.4985077301947,1374.1586976610724,1389.038892953576,1396.8583796424448,1414.512587754464,1416.011188231107,1410.8876534596286,1416.3743093792998,1412.1964564579648,1435.389875053816,1442.0143016157629,1467.1444404640908,1472.067841181771,1478.4742477829304,1476.8078556678472,1469.5229850154128,1472.361313179529,1477.4294153104488,1487.8224716572163,1497.7016984580505,1512.1965969367345,1517.3838077803816,1518.0442188407528,1527.6271940151198,1562.106455234151,1575.2074348721565,1590.2925968949062,1577.4039863321955,1601.6092300247353,1617.1775103236014,1634.890821520678,1665.2340700994675,1688.4571650938358,1702.8299305872258,1710.4713451588107,1744.0476487558055,1786.7284264163725,1834.7790679984362,1847.5887770773627,1865.7527058200496,1854.2231702512986,1845.6251333937998,1899.2276129032916,1930.6929988096028,1960.0372610087622,1939.3878142078288,1963.784741259574,1997.0792257366347,2024.7222533197607,2024.581398309679,2033.4752171375906,2031.4245688142794,2048.6577939894264,2028.7542812384668,2019.8373858066154,2011.1028968043531,2047.9020126010855,2078.7837416546604,2123.4872894593623,2123.65454868412,2138.923728315148,2136.475687549109,2156.4972325726335,2159.718004062332,2135.966186429244,2112.7784399784223,2115.372810792202,2125.4205530571776,2140.36605547139,2142.9494408117584,2172.9277090944324,2190.6877324571997,2207.610818054625,2221.7647096216433,2236.4293951288078,2226.075574498094,2200.202223668201,2197.582642632345,2197.224403615261,2220.71168483054,2236.6002073863438,2260.0819747754263,2267.494824016563
394816,88,"Madison, WI",msa,WI,1500.9775324638567,1536.1189759161377,1547.378174020349,1551.6473170193638,1556.7779191284078,1564.6086363647412,1569.0772061541513,1572.8517461099204,1571.8176832975812,1551.057725615797,1563.6563412532162,1572.6186081718417,1595.591767872542,1590.829224184645,1591.198668362413,1607.1734757949594,1605.9620298150107,1613.5205365640738,1599.211663811157,1604.1867011526217,1581.5963236564903,1578.8608150057726,1581.3120220682242,1610.4028483134957,1632.6211782913642,1643.7252614852841,1651.301392905578,1650.7344976872687,1665.7097276178613,1668.2156368142162,1673.5495891880914,1674.0789766450737,1674.2900843536097,1684.3525434501967,1673.8010104272482,1662.8656179110471,1670.2457617027326,1691.6347829679144,1715.3753463997814,1716.2896622780513,1713.933368469175,1728.9549025417675,1740.2199613873163,1726.4648467302552,1710.9447075274156,1704.8477905650993,1728.8513576017006,1730.0305076326756,1724.5196360804555,1730.3509528273048,1738.144431720361,1749.1559555348067,1760.6834613788521,1783.80418168465,1794.4834621884627,1791.9529755086896,1782.8292308512387,1788.6842321855522,1782.0787965958207,1798.8431067594622,1812.7433133260315,1831.3867215521452,1827.824251844671,1829.4450290811858,1821.578660208636,1825.3471635092694,1836.2451086267333,1842.2219767081328,1847.3957886545268,1834.038940416633,1849.8443791495213,1860.9862428884408,1888.2491419225753,1893.3390919617596,1901.560524531978,1910.0419049823631,1936.561063919737,1941.976801466079,1968.1809143566736,1972.009196592047,1991.5187496471278,1964.7013918628554,1945.9978018981901,1935.936004525672,1942.4063963215685,1958.445097691622,1988.4218858472195,2024.9493592314805,2063.502903870067,2088.7800633379034,2101.1469101200823,2113.491209295576,2115.616541360596,2116.54545484882,2134.2555937705783,2145.7251056808873,2157.7429055234297,2169.0143452259754,2204.336327994814,2241.7733503875475,2263.864869184018,2287.735743888393,2314.1808411128513,2337.153038027957,2339.5555141524746,2344.057695207375,2337.1464032393924,2330.782741880001,2337.381504011487,2357.271075285915,2387.9753593503583,2402.6725629205866,2401.1841695411767,2419.8782267906295,2437.8655189233546,2463.361482391646,2478.6318526604487,2504.5671405697676,2495.90634513435,2490.9111870256575,2464.5510916933536,2473.3771814635415,2501.032339019161,2527.3055535050808
395235,89,"Winston, NC",msa,NC,994.7854436182422,999.6491280683755,1000.4636234248424,1002.1719881770912,1010.1365309456684,1014.9863257512893,1017.4050080023857,1013.8099936724035,1018.2508765388365,1018.4842344705406,1018.2908378581517,1011.0776139938757,1018.9317723704163,1020.7764565755906,1026.0848852436675,1029.023163101903,1036.1866265511949,1048.1321531811377,1054.6511746096787,1054.2777479020174,1051.7825518871362,1043.520232275163,1044.258580513404,1040.6982735067063,1045.4986675871096,1048.0821037134908,1064.9193370589555,1071.0889868013787,1083.7376877612758,1086.9857632520661,1092.9366817555356,1091.5063014200448,1093.1370991149738,1088.1285842612263,1089.4662717613628,1083.829989658962,1091.4244750179398,1096.979901082929,1107.5475159997309,1117.0608870000872,1131.2613161374668,1136.9419623905421,1140.7394263930662,1135.088660515717,1138.5091325966116,1131.810216687092,1140.8875812973542,1142.3937351564882,1155.299254747568,1158.3965566276806,1172.5909762178906,1174.7945166265295,1191.340986804828,1196.090048107732,1210.9324734362976,1205.4129913637407,1204.0287168939658,1204.7132933992561,1201.5013869061968,1195.7105956023197,1193.213539011153,1205.922691479929,1230.0107519843446,1241.460236993538,1249.972245600381,1253.9078939546616,1270.2050107560412,1288.0376548164463,1300.5835037438262,1308.2910503764801,1310.1169996486433,1305.2272644082552,1319.174217731055,1321.1737339846893,1348.2783463941187,1364.185302360235,1390.320966437528,1411.3501416912595,1430.0269591423887,1453.0403368612183,1473.0780718744224,1485.9967514022062,1492.4922343842502,1488.6618015434042,1495.2972663985088,1519.081361546053,1533.7839946618187,1545.7729421315241,1543.210694693238,1562.6587628107084,1587.6497399779373,1613.7258534438638,1635.1588410126424,1638.631312106196,1640.4275182520107,1636.2351807176358,1647.9282468010265,1648.3695134830857,1663.8340217774037,1667.656015438999,1673.5984318198973,1675.4433899486119,1683.4440115355003,1701.1475189481077,1703.7531902685653,1706.7696894623634,1702.4699882988598,1712.4062377274217,1727.6302535675725,1749.7122789777918,1768.9124869056086,1775.2135508991264,1772.5939267995248,1777.2623278883189,1777.4263902323626,1788.8066932967404,1795.7647983392037,1803.9490668180167,1815.1238483073212,1809.7268903713039,1808.538793839867,1819.4371549456048,1844.4921703037369,1862.0690674528626
